"Data Source","World Development Indicators",

"Last Updated Date","2017-02-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"East Asia & Pacific (excluding high income)","EAP","Trade (% of GDP)","NE.TRD.GNFS.ZS","15.4719013691861","14.1636322198175","12.9553019963451","12.9888387547573","13.4791911627424","12.2382623305672","14.1884248258071","13.0802971142872","13.0797265935949","12.071839649544","12.4882400949842","12.4315331138917","13.1745475555588","15.9028042889784","19.9276752460822","18.3102493052035","17.8433294891138","17.4300147824179","18.2565400372634","21.2140414680897","22.9911807459053","24.8198655615389","27.7726850616807","26.865107822185","26.9559955344272","27.9018888349046","26.8962072927209","32.1960654112111","37.217002156796","34.9514172268604","35.403260382742","37.5883068629501","40.6412041407447","45.7992488860091","46.4147438898872","46.1601104286253","45.8725538881875","46.6976764975726","50.1865570564622","48.6224687197051","54.833074239862","53.3670635067191","55.4789270654266","62.4358277514798","70.0202779209951","72.5641764516333","73.9207555759121","70.9165789876707","66.3401022237142","53.4638743809587","57.6305090889627","59.7266079125713","57.4313731777351","55.8505252411505","55.050896820726","50.482758285239","",
"Early-demographic dividend","EAR","Trade (% of GDP)","NE.TRD.GNFS.ZS","24.7978016163353","24.5830841169283","22.5701182950704","23.6164174394082","23.7497573261613","22.7444310604016","25.1641397693886","24.5059884368775","27.9889797323607","27.5154834702286","28.3735866514774","29.0795091065635","30.302589080942","35.5371177616147","37.9487102576962","38.7375236974948","37.9881072359929","38.1422680595332","37.5326872513631","39.4719934400659","41.0584812366199","40.9234888439821","39.3540928003485","38.3600918316237","37.8134555325049","36.221319226955","33.6599455303697","35.8084667733843","37.9193366322501","39.6550290403141","40.9936947837387","41.5801163515141","41.8683338586532","40.9364537026577","41.7174631589916","45.0402868150776","46.7355882395682","47.4583311408097","47.8742588278964","45.4488706789252","49.6496666758727","48.384512790887","50.570337675276","51.1658665047307","55.2901090544471","57.5517984909722","59.0292799020572","59.2630311337456","61.5241638378554","53.5077649284213","55.5488075794021","58.7348018027265","58.2572164969699","57.1483511528572","55.3862513065111","53.0854940933685","",
"East Asia & Pacific","EAS","Trade (% of GDP)","NE.TRD.GNFS.ZS","22.8912256324099","24.4200649686722","23.0224515051795","23.0221031621236","22.7596455290279","23.0853135381178","24.556133979653","23.8190977732835","24.8737853325418","24.9136769558174","25.2442900887272","25.6632171208832","25.1728215328958","28.5410671486095","34.7192812532043","32.2638440728902","32.9037640741258","32.3761728976666","31.69730919237","35.2653268093396","38.9703340130772","39.7522011752186","40.090310885519","38.529972256227","39.0051810656789","38.4037754065656","35.7578418574183","38.7859287437565","41.782222210176","40.4579268494025","40.6086800452084","40.9167235655414","41.8406338870706","43.6631708268975","44.1831530384378","45.697523709328","45.9144386892249","46.8694307334392","48.8783109725315","47.6313981287493","52.5857764817471","51.2039735584195","52.3838753615073","57.1773652957197","63.2298922308031","65.7776420049268","68.6214816254812","68.2395356758436","69.0462611706378","56.7967639240916","61.851610013679","64.9098629885285","63.8015906218851","63.6448856091802","63.7138688295074","58.7901531318504","",
"Europe & Central Asia (excluding high income)","ECA","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.8391818116516","39.9721426046987","34.0947022992391","85.8828514262449","62.5087162954306","55.9979751122739","58.9219533705337","56.4872351376592","57.3311244031365","57.0320255756272","64.7718873007009","68.360536636143","66.2742215849171","65.028991031951","65.1995065643274","66.0583323645859","64.0590899409154","63.5561157793148","62.0913283289322","63.5589068470496","56.8616836882512","59.1040345134064","62.5811445161298","62.1230385439022","60.74277177772","61.7021659702277","62.2295825120111","",
"Europe & Central Asia","ECS","Trade (% of GDP)","NE.TRD.GNFS.ZS","38.9652510881144","38.8059770921217","38.4602709285599","38.7167068758673","39.0847784885953","38.8736618798001","39.3026860561979","38.647753112088","40.1727960069604","41.894994259469","39.5319734775216","39.3154134497508","39.2404645805481","42.0519454169356","49.2721803032935","45.1380310138042","47.78626189096","47.9516040349601","46.1702520819016","48.5053645698889","51.5199505490899","53.3426809453682","53.3139267685056","53.4257039100578","56.6295171156536","56.9990967318988","50.7605742985359","50.2341789005197","50.9740789432811","52.7452548312705","51.4176546442217","50.2764896265189","56.5873676068231","52.957721490354","54.1041800556874","56.953673144286","57.2896935525939","60.4295628901916","61.1556705005036","62.796006938961","69.400308921036","68.4836448348778","66.235320169102","65.3077755860073","67.7168170807851","70.1845851106656","73.9183911258281","74.8072074753773","76.5191257994113","67.7793678067781","74.5115794985789","79.3738149654445","80.4971567997118","80.2331800390363","80.3451504078542","80.8134379256373","",
"Ecuador","ECU","Trade (% of GDP)","NE.TRD.GNFS.ZS","36.3403855340366","36.9474081754908","38.4435677214583","35.1557806742687","35.7205242971012","19.2701382788243","21.6000691886193","22.1387791434791","24.9603730109499","20.6053027076117","22.4512535597798","27.2705147299212","27.9579897376635","34.537634740314","41.404370100132","35.4050500448307","34.0139042731574","34.4422102372902","33.2958288169454","36.0795817670218","35.0250095913135","29.915273689661","32.4129455881689","30.8760173448129","33.05830053321","35.7173093974088","33.1106044808965","37.7307228547875","42.6623014756666","45.1129811864879","44.5949122940278","45.196639984556","44.8065436522069","43.1712184234683","43.7777474951998","45.9112707318244","44.2157026832153","45.0171863180765","43.395107949805","49.2012507989376","59.464699296633","50.7450571604332","49.3765496413265","47.2416292378048","50.6652403671973","56.0998297037723","59.7097831881018","62.5871384279303","68.0569473760308","52.1048490230741","60.3032387134123","64.4902388929988","61.7511124083851","59.6061560569664","57.4888950542299","44.3343083960112","",
"Egypt, Arab Rep.","EGY","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","38.8829520583329","36.8461491165878","32.4071505014071","30.1908440738899","31.7230671512756","32.9355218414857","32.6833482459659","32.4817841234255","33.1424226451521","57.7552458057269","61.4603288896192","56.2657952093683","55.6807274688399","58.7646730342622","78.0637527567492","73.3806128779629","82.1766761598348","68.9668438344261","61.9114607048165","58.1637647669842","51.9558161766465","41.325997156617","35.3249964693232","52.4795167314861","50.2448829896031","52.7608847198614","63.6112915189395","59.3098490294752","55.9278350515464","50.6285714285714","50.2450980392157","46.9485614646905","43.7382474614517","41.9276270006959","38.3615084525358","39.0179359012055","39.8104265402844","40.9870678279229","46.1796407185629","57.8199052132701","62.9526462395543","61.5185365063947","65.077873254565","71.6806253489671","56.5534446363462","47.9363500745898","45.2556341623514","41.1565857780997","40.7365223993926","37.413768495171","34.8547205531319","",
"Euro area","EMU","Trade (% of GDP)","NE.TRD.GNFS.ZS","36.7086937590267","36.7155716435889","36.5574804880627","37.1314476660013","37.6286504372893","37.7114063924794","38.5147935078215","37.5600726030597","38.6585679536701","40.8991411248262","38.8722429668841","38.628500180227","38.8627940289478","40.9723567086087","47.6607658404094","43.8749081459906","46.4538625173511","46.5808042229429","45.4033901144198","48.257531260233","50.6770539619237","53.2681260084739","52.9600045292836","52.671066845583","55.6681803642375","56.0966466042486","49.3843384673683","48.832142712141","49.9976377811729","52.7818112604193","51.9899831596582","52.1394475120929","51.3545053991226","49.7116989252705","52.2865970403266","55.618968290854","56.217450526583","60.1719089218065","61.4376840045405","62.2842084475124","69.9371572066437","69.1436115310886","66.7100333489654","65.243153583602","68.1024675104587","71.1898193471369","75.4301576250717","77.2543954624446","78.4625652393789","68.1339475463825","76.2678780032955","81.7297352258964","83.6036781683346","83.2199343207379","84.0811742109398","85.0171972720297","",
"Eritrea","ERI","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3771893721132","102.060001634922","110.881778212018","105.322628605412","116.617520301229","115.414776658722","94.9275656742685","96.2592361791151","67.8813619265146","72.0627109589752","76.5901636574451","74.0078242901552","65.570906849032","61.1060310218073","45.2608460537354","34.5595595326375","30.5609500494496","27.9721416148149","28.1343228728752","37.5299147004539","","","","","",
"Spain","ESP","Trade (% of GDP)","NE.TRD.GNFS.ZS","15.2680526518454","16.5738579409299","18.4227807217947","18.4923453291345","20.1953893064895","21.339131482055","22.4491043901193","20.4347228294671","23.1690212865005","24.4614859064338","25.8499835480875","25.9287886400268","27.2146600553767","28.1388966248621","31.7185343975354","29.1090517334833","30.0997697037556","29.1926121980085","27.7617411939919","27.871061397348","31.5916735996418","35.4168495107948","36.5674274315524","39.8151110411926","41.599692925074","40.9232996201669","35.3974101432591","36.3646225041333","36.7543485799745","37.4187119446568","35.6429965830852","35.5113418967612","36.012533326518","36.9930776907673","41.6956042634468","44.8302662315468","46.3284234167773","51.2922522772942","52.8642232899311","54.7380518108212","60.237833655706","58.0741585754966","54.9828637319695","53.1113716470518","54.2124631422535","54.335103582121","55.6592729574374","57.406456471877","55.7588332630059","46.4979787476576","52.344638282637","58.0880463895711","59.7556555358663","60.704256491013","62.595854623689","63.8058065649886","",
"Estonia","EST","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143.199758226418","134.095766836198","153.680388540459","158.42902468104","144.871995091751","126.513546931744","126.650966046812","124.091440009056","123.277964560311","130.912701928168","136.916615611376","137.12134042218","135.265658853654","137.522907841308","116.649677007973","143.800134950291","167.349947173053","170.428366162268","167.001762295972","162.59420748295","154.422991080246","",
"Ethiopia","ETH","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.232935411689","45.3979041861834","41.471787081916","40.7410841536333","37.1732157690792","",
"European Union","EUU","Trade (% of GDP)","NE.TRD.GNFS.ZS","38.8849323476767","38.353071343431","37.9599321394008","38.3913872661193","38.8428399930114","38.6204798536899","39.081619619168","38.343318168605","40.0261874166045","41.8706245753258","39.8983371914343","39.5888406965899","39.5485459503273","42.3391477719972","49.8594027690137","45.6000260609732","48.3836206277837","48.676952336786","47.0550050738661","49.5370908847814","51.0961434379218","52.9838804132544","52.9193976725035","52.9758804448109","56.0779497478851","56.3887448623961","50.070084411896","49.4828370181094","50.0946227017739","52.5960258253808","51.6055975883382","51.3142187764327","51.0946093431894","50.3242198035224","52.7700310800488","55.8715889606936","56.5613416501577","59.8188042061833","60.6668616805445","61.4939493208419","68.580101765242","67.9315698545065","65.7371329816383","64.6768830883092","67.3150989336716","70.3382615502197","74.8022837170221","75.8653952540091","77.4993406724592","68.3377975481372","75.8500987454698","81.0694159211387","82.5272051081296","82.1575885401898","82.6292505710693","83.2078535351469","",
"Fragile and conflict affected situations","FCS","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4649956604566","40.2635172165449","38.7808398223623","38.1668033708776","40.1977863141375","41.7047631171757","43.4493867683431","68.8420935623881","74.2889426127638","74.7821223121577","66.4891200206012","66.0312062073544","72.0023172129001","82.7990130598077","81.3609675755866","79.8037799378676","74.8855827179713","71.8299721541916","74.0802400952572","68.4309553709524","70.0865570226026","68.4994403206773","65.6435195851962","61.3035701861509","62.2274727615954","58.5800328890857","",
"Finland","FIN","Trade (% of GDP)","NE.TRD.GNFS.ZS","43.3504665030242","41.3912952082173","41.3582384698107","38.4806586956932","40.1685661285452","40.0569308252083","39.3287643183973","38.3132564956308","41.5364907443325","44.9820990066287","49.3846910419816","47.4072297388356","47.7548605987513","48.4717251472445","55.173929890715","50.2952150476094","49.2315135968167","52.3510959037745","52.5868763215572","58.0703964693199","62.9000653167864","61.5530004725154","57.5377647031356","57.3739275999163","56.5591237055591","55.2697949729776","49.9458080969079","49.4531446030317","48.138207780702","47.8534604149938","45.8158444127019","43.4569122145305","50.2003488426908","58.1377991323413","62.4151683412656","64.0691586509193","65.7368214775622","68.2638299409417","67.018324998754","66.2362219613466","74.994312385789","70.2659290901916","69.2903721786512","68.0376594158436","70.9913741426201","76.6277138703182","82.1827893450126","83.1759422029756","86.5118656142398","70.5312408509134","76.089791555318","79.1699048605926","80.4057199201173","78.5136078844092","76.2967219181551","73.6924393614122","",
"Fiji","FJI","Trade (% of GDP)","NE.TRD.GNFS.ZS","78.0269058295964","71.4747039827772","74.4877049180328","99.7081712062257","106.025179856115","100.513698630137","91.3951545530493","91.8195718654434","99.2455418381344","103.389830508475","100","107.361963190184","101.07156525067","104.049629308416","103.488888888889","86.6287185937556","80.1444010317888","90.5923605176612","89.7180432925093","95.9751232105139","100.498139626091","100.4544783185","92.8680589239199","92.6457894724401","86.7247079118639","89.0998784656286","81.1383868098789","87.3600873600874","105.442183169564","123.024900828204","129.5","117.815866797258","106.832298136646","111.826293872695","115.873372249663","118.13851095312","121.69344042838","119.480003969435","119.108667254002","122.442684233916","135.421931959308","129.399222996098","125.408769010334","128.113760664664","124.230711458353","118.250841991892","117.821652412954","110.633823276498","130.720398758917","109.251979745357","121.73085486595","124.194645643842","125.284385895917","126.152681929228","119.2324780316","110.055592303934","",
"France","FRA","Trade (% of GDP)","NE.TRD.GNFS.ZS","26.9654549545011","26.2579964342359","24.9498746402477","25.0628561336022","25.6863055867558","25.8033546001833","26.537151928557","26.2489789174584","26.6357421629424","28.8136286937171","31.1326963485708","31.7327306197005","32.2170165633315","34.1632387962763","42.0823396689848","36.4528397565923","39.3627176668093","40.390259121917","39.1902868746961","40.7803620158726","43.2379178793101","45.1114285881803","44.9604729637794","44.8323876865763","47.21481635966","46.6800524385642","40.5758240468348","39.97350629836","41.0756323135122","43.6753478650999","42.4252357062497","42.6669291740497","41.6571886481927","39.5715270932529","41.4751189578074","43.2720228381663","43.9365344135986","47.5813220962055","49.0057227975766","49.2330056477997","55.2593645875623","54.3166676269836","52.4155109050662","50.1319744625445","51.1967780401693","53.1520143026606","55.1872450111074","55.5477033618239","56.5238369616955","49.5678480384649","53.9684390294429","58.1690043723935","59.2003848717422","59.0988041163812","59.8814746416295","61.432493498586","",
"Faroe Islands","FRO","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1654744229991","96.37081370177","107.196925585187","99.9583853516438","95.2666267225884","103.389484430832","87.5706214689266","95","93.9399112325026","100.499919367844","100.617735511664","89.8264462809917","92.8450007726781","104.360947638449","112.446886446886","107.759912794659","","","",
"Micronesia, Fed. Sts.","FSM","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","87.6995305164319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Trade (% of GDP)","NE.TRD.GNFS.ZS","66.7981961790426","62.8745050132713","62.4826571460552","92.4966571564271","77.8433514519825","80.5405405405405","79.304632335204","96.1078143712575","97.6679978962969","108.706324604099","87.7094776068207","118.648810656518","145.34531797235","116.511458721291","100.807102502018","97.4264705882353","91.6840495063274","102.854245146334","108.679525222552","95.8889233633261","96.3503649635037","104.059075750357","101.261670451678","104.867290876731","99.2931499807223","119.853382205931","89.8956477475185","87.9144276143595","78.5220207494277","86.9936353425683","76.8974453905961","80.5349385481311","79.868842088552","83.3430365420292","99.9266868001633","95.1346961861668","95.6709008514144","98.5362645138464","95.9747826086956","97.7314524555904","101.701928939638","83.6386132424108","84.7590815376223","80.3026082056312","81.7675371418698","84.7508047285569","89.7713095598639","85.1324791636578","88.9988725945748","83.5045774235636","89.1576627248353","90.4983773331323","92.3428089420545","90.6351852059842","73.5204674597978","74.3920255202254","",
"United Kingdom","GBR","Trade (% of GDP)","NE.TRD.GNFS.ZS","41.8006506136201","40.1351521906598","39.0443735638117","39.0464984503246","39.156472329516","37.9056130476123","37.6527939698256","37.9907331660299","42.1957976971383","42.555612002484","41.8195105691356","41.472495070654","40.4429457489641","46.1563428505993","57.1530855153488","51.3188538902209","55.8502229432213","57.3098465680034","53.4688637440555","53.1582873999604","49.8905213968087","48.0206940186187","48.24178807655","49.4134094631286","53.8874421667925","53.4366464612552","49.1437082359479","48.5298428168829","46.0767638384822","47.3592483477843","46.9346343757157","44.0735097983536","45.0383318803279","48.3842805630364","50.4617651463508","50.5786198702916","51.8488072572517","50.6090929909304","48.6228817881727","49.0760425183974","51.8268272667304","51.9593958458827","50.5697342434072","49.6397035210298","49.6626494205571","52.1348617608233","56.0369843175941","52.337398506751","56.7548579129194","54.724411780772","59.2218203695024","62.7065223666287","61.8261968043824","61.7696513434696","58.1367696764848","56.4607875263338","",
"Georgia","GEO","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.3943661971831","88.4353741496599","87.5","85.3333333333333","58.8541666666667","101.943699731903","118.638889058298","166.902615538069","67.8286788091539","45.6968396386856","57.7527273929567","53.5666405229029","57.1519156637067","62.6618425519045","63.329943111611","71.6288757576757","78.2597264709696","79.738047993221","85.3159274164489","89.8822293487797","89.1562987744668","87.0235493252024","78.6736184689358","87.7155968378765","91.016492343945","95.9488473459616","102.330614380129","103.41376559021","109.954192665891","",
"Ghana","GHA","Trade (% of GDP)","NE.TRD.GNFS.ZS","63.6363636363636","62.5806451612903","52.6849037487335","48.6363636363636","43.7702265372168","43.8608458390177","34.2555994729908","37.3670212765958","41.1764705882353","40.07996001999","44.0460380699424","36","35.9147424511545","37.8463296201085","40.1287553648069","37.8004921446148","31.7499233833895","22.0460449699901","18.0453635757171","22.3938771171427","17.6211145337441","10.0790350563159","6.32034331586679","11.5448983362132","18.8146111228152","24.243837597071","36.7116874888784","45.8481233243968","42.2454994120982","41.0858910510339","42.7281781307805","42.4883492637987","45.9935958613923","56.6691201156995","62.0211527377522","57.4230942889947","72.2049441293975","85.4018379695892","80.5995432469935","81.7051040340528","116.048430162968","110.045854160811","97.4892431746551","97.2871457139532","99.6703343472122","98.1715141146279","65.9227710737005","65.3543222852532","69.5142256111434","71.5947385281524","75.3778157916824","86.2954538549695","93.1680351286831","81.6523326182904","88.4514117678381","99.2482828705072","",
"Gibraltar","GIB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1643180369758","62.3351029384862","57.9471408982406","60.8795688929043","64.5170190173246","60.9164629864765","50.9478929177529","54.6023190819448","48.6148378191188","45.6441816712025","43.5401737810633","42.4150697005943","48.2106758594876","47.67304857438","53.4817190113594","58.5969097489697","55.4482350732153","51.1421390172418","50.4422180841653","69.8967259161112","83.2071047455608","65.1831809249232","75.0093281527803","57.3309110430561","64.8775156580157","78.3764736452307","91.6883896175775","83.0640618971845","80.6214928328527","78.1023790057232","",
"Gambia, The","GMB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","79.7479417352755","87.7113185530922","90.9837900874636","91.4845908607864","78.7004130335016","69.5485589519651","74.5288006756757","77.48375","82.6885295912141","88.3231692677071","87.4117391222511","84.2526182685557","93.5691964285714","98.2147696788769","106.334684582956","110.718123040527","103.972547047922","112.970541020856","115.914128382631","97.7814665225553","102.722471997511","108.704991030241","108.818999972051","120.337404203123","131.485415341849","64.1029468943288","67.4430836477238","64.6299221312549","49.9160789438545","59.2767980339628","50.9543943800384","48.3174980980993","53.8709622701508","52.4132975230667","56.3598198850954","46.9292631865623","59.6429509188339","68.8587930342232","69.0915963207091","70.3109833378732","61.9501547501201","56.801965461064","56.0538028026176","64.6108339258343","66.4556627533664","67.0776732542635","74.9199188533685","70.0694976116105","64.4183406770227","54.1880224669158","",
"Guinea-Bissau","GNB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","34.1885877661297","38.4700691403331","39.9857277774719","46.7863184324911","44.2667936605201","31.1316202977577","33.2079180614215","41.9065073506554","43.7877947816771","48.7986596675454","54.5294533459001","46.9117173293799","49.1254311964482","38.2628715481871","64.6826229326985","67.4675247107024","37.0703241629844","50.3231539482881","63.6090902275228","55.0802352555989","46.9705027203419","47.7736099873849","55.0143756209272","41.5863006127147","50.7637790022767","46.8104328971993","42.3601714958377","60.8998978595808","50.2865421182266","67.6776475391336","54.8733509134716","48.0175827233051","41.1843995611342","43.2716188054624","44.8451120369809","48.427664015198","49.5412005351222","54.1167613031337","52.7675629578902","53.7611714472554","55.3273262097149","57.4718580544547","39.8763616426401","45.9480691247287","50.0190732533685","61.5171466366097","",
"Equatorial Guinea","GNQ","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","119.497141195419","97.289156626506","101.030527464766","75.1628098535355","74.6635798003183","75.1412682751816","44.8159119763013","56.3347358578775","80.7912646450724","95.9594840196817","79.1686483401503","91.8894924855736","101.181928642439","93.7935296377332","99.4880816762081","99.684774214784","","","333.58913440152","434.180062157069","381.25786186786","240.655674740276","259.515776213238","153.062569095941","201.242080017264","246.707266355804","265.982968546843","228.40379189567","203.34387207293","243.275029409723","184.474530434555","189.591382971864","191.870615298658","354.974060643646","504.883674679105","399.987352189179","531.737435167968","412.119825728561","334.133101765292","351.105715770853","251.125744785066","307.015902231011","245.99631844443","131.02447181321","118.532782368937","134.083789857569","128.688006601458","122.212077110801","144.668225001248","114.377346635354","116.675417443194","106.893284926066","105.714268852987","104.808922785047","",
"Greece","GRC","Trade (% of GDP)","NE.TRD.GNFS.ZS","24.6710311475011","24.5189702240667","25.3969577561724","26.7330632895555","26.926352538859","27.9983929303089","28.6438713248247","27.3931715597711","26.7293939874267","27.1472143795091","23.1099432945152","23.3191999373868","25.317664166809","31.7303507050904","35.4769068062614","35.3229907141739","34.8786922444993","34.6615836934354","33.1365956643507","35.5322117114342","44.5858238010235","47.1403354745787","41.8515323822009","41.1755423934634","40.8984853797075","40.3879757055887","42.6520449558576","42.3183569569429","39.6132347161484","40.7838553083406","40.1283071274251","38.5927873229398","38.8225929412009","37.0258986062577","36.1631218934692","37.1078807984061","37.4962334395069","39.2742287484754","42.2682802501338","47.3775984365774","58.4156775406902","56.1399692678095","50.3489962575686","48.1900537175606","49.8984415953514","50.9008641205698","52.8502386406672","57.5243742223839","59.3297157210787","47.7438465419344","52.8290979327057","57.8446200446513","61.8177666440886","63.5191424472248","67.4429214594709","63.6862626471646","",
"Grenada","GRD","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","111.759394318261","109.11284132032","124.095530858359","126.727498228207","134.260429835651","123.172059738643","109.452190141618","102.566690214283","111.765895369327","126.476866496927","116.816530829199","112.014290301863","100.646641635378","105.213690964834","102.439286152337","94.6949680428653","117.118543732426","110.246179966044","100.073726541555","110.231786414601","113.683290013846","120.473810041295","127.580562486183","104.965260086782","91.7177798195601","82.3061084589403","83.0766065630468","86.2697127545761","78.3799870444727","80.8428207847296","86.437509765625","81.4206098654708","72.3496049774811","75.7940281674553","78.9990579120122","78.3609696576598","78.8399891935735","71.5577976432344","67.8961234474972","",
"Greenland","GRL","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Trade (% of GDP)","NE.TRD.GNFS.ZS","27.1751655016448","25.4481309044424","25.2098635886674","30.218561925879","33.4770251310157","36.3977795101231","38.0743510462357","35.7206742346061","35.1505743557901","35.2337667735669","36.3497899159664","35.9834744054817","37.4434873649645","41.0867180022296","48.0721191862128","45.2563153130914","49.1558404161987","50.7125262033564","48.7381807815313","47.1996045779966","47.1054869458159","40.6912573677169","33.4748181762585","27.5469590034493","28.1531148030294","24.9322455919306","30.6440192534157","38.1429634270897","38.0399139851033","39.7815461505075","45.8694854703458","39.5202562231777","45.3622490673107","43.7789281525868","42.3708926972021","44.6894303422515","40.392952957301","41.5519511569592","44.4237399632554","46.3605068544295","49.1455879049537","69.5445492194248","66.0318600142524","65.9596499023008","69.0781171484144","66.0486550877399","66.8181865322922","67.8984973431514","64.1252275609804","57.1059930959817","62.1149322621485","63.9841958261203","60.9824745462521","58.5483413554091","56.717915109745","51.333403385261","",
"Guam","GUM","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Trade (% of GDP)","NE.TRD.GNFS.ZS","105.688827964359","105.053358443189","101.526032315978","109.060736807169","110.631925726265","112.910344827586","115.149176954733","117.234893016694","113.384113166485","114.68110709988","113.461538461538","113.100514093246","116.235608209578","121.076302729529","134.764847596103","149.785263157895","157.081242848341","141.975637947897","126.181273171886","129.032501319659","174.927049071618","161.233579288264","122.863070539419","110.456403269755","95.5201385736537","109.969230769231","99.516133618255","170.330924594794","131.561143826997","139.874165917183","142.566233995515","233.941284291689","280.361035332078","254.605837652719","222.881987650245","213.327166249643","211.337531280833","209.136670020695","203.843175186952","201.059312753769","206.768600976973","206.412041856444","198.232631317043","189.604735664202","201.450631359998","203.829389590776","128.042155882232","129.146303716304","138.591844293176","124.971799551698","131.296840494531","140.774665570926","145.260075825057","130.200120495661","132.733738205654","120.528474024335","",
"High income","HIC","Trade (% of GDP)","NE.TRD.GNFS.ZS","25.9936035169049","26.5568096412668","26.1295574989","26.2748945980979","26.4009776785105","26.9425799499086","27.491465500484","27.3373176106","29.2094123883142","30.1456293764749","30.198478412766","30.1777481312219","30.176589094462","33.3353918911837","38.7163038698267","36.3966349538801","37.7987730709661","38.0268909387147","37.3926299950189","39.7458673573618","42.7096422290235","43.0966699161583","41.6900708957353","40.9027699711979","42.7486692975687","42.1002354123548","38.8111447049529","39.0960166156385","39.8907198717065","41.0070652845602","41.0185197814472","40.6832502689723","40.290990951834","39.9770139516984","41.5664544652127","44.0121549418823","44.5585171293614","46.5683100825231","46.9086886243501","47.2511742480428","51.7466008946374","50.5031075899518","49.2894505767026","49.4844455434751","52.3115248635595","54.6218658148945","57.7175550734502","59.0582510742464","61.5686814900345","53.3371276041238","58.7010312625682","62.7128666878511","63.2569791058199","63.1717292996725","63.2232936870885","61.5573505477355","",
"Hong Kong SAR, China","HKG","Trade (% of GDP)","NE.TRD.GNFS.ZS","0","173.682092555332","165.005180154253","153.275151050158","153.507738896366","141.087938077833","155.349390841619","156.600969305331","175.043851690558","181.113340536091","178.672206353328","174.509950901391","160.832583118617","164.529242383914","168.475867908552","161.207122547339","168.204129457217","160.190491785383","170.154577883472","177.970734131386","178.383083018264","183.629837882681","171.239509196194","189.958625006328","205.135271305994","204.30880745556","209.499727010374","229.141525445196","250.607626224049","248.791183804919","252.775441547519","261.575992698059","270.323491878632","263.367310770024","266.731643181753","290.35099007512","274.21243891165","262.021232511072","247.995526246986","248.87973522994","279.119267948211","269.552780851718","286.568373311257","327.165307650622","364.594680583682","377.087297512614","392.439756251201","396.768268599357","407.379851208238","374.58295791158","432.949640044766","447.058306581267","449.992611897839","455.415129021847","438.761233983478","400.873588516906","",
